No.,Airlines,Tweet_Text,created,Twitter_screenname,Followers,id,location
2856,AirVistara,RT @INikhilNanda: @airvistara you had a fabulous cabin crew #manisha Kalyani on flight UK 859 to Hyderabad today. She was extremely courteo…,2022-05-06 00:42:49+00:00,JakhuHanumanji,24,1.52E+18,आकाश धरती और पाताल
2857,AirVistara,"@joybhattacharj @airvistara Pretty sure this is a one-off case. Vistara in general has the best service amongst Indian airlines.
But yeah, shouldn't stop us when criticising about valid mishaps",2022-05-05 23:43:41+00:00,someshyv,13,1.52E+18,
2858,AirVistara,"@kushanmitra @airvistara I'm also on vistara on Saturday, how does one get to know the aircraft?",2022-05-05 22:06:41+00:00,DigitallyBones,5142,1.52E+18,New Delhi
2859,AirVistara,@shrutisays @joybhattacharj @airvistara @medanta This is horrendous. I broke my leg in goa on 11th March. Was in hospital for a week. Flew back to Mumbai via Go Air on the nite of 17th March and they were as helpful as they could be. I really feel bad for,2022-05-05 21:17:20+00:00,aprashar08,422,1.52E+18,India
2860,AirVistara,@airvistara please check dm and process refund asap. i dint borded flight as my covid test came positive but you people deducted cancellation charge which is UNETHICAL @DGCAIndia @PMOIndia @cpgrams,2022-05-05 20:31:53+00:00,saqibghani876,0,1.52E+18,
2861,AirVistara,@joybhattacharj @gauravkapur @airvistara These big brands forget the very basics of customer service with time,2022-05-05 19:24:37+00:00,5Vikram7,0,1.52E+18,
2862,AirVistara,@joybhattacharj @airvistara Common experience with @airvistara ! Try and avoid as much as possible.,2022-05-05 19:20:10+00:00,Dr_PratikSahoo,249,1.52E+18,"Bhubaneshwar, India"
2863,AirVistara,"@joybhattacharj @airvistara Joy da, it  was just a coat. Forget about it. I am sure you have got many others.",2022-05-05 19:14:24+00:00,popeyeindian,32,1.52E+18,Canada
2864,AirVistara,"@parthchawla01 @joybhattacharj @airvistara Hi,please note that all forgotten items are handed over to the Airport's Lost &amp; Found department by the cleaning crew.
Kindly contact the lost property desk of the respective airport.Kind regards, Christine",2022-05-05 18:58:59+00:00,_austrian,110021,1.52E+18,"Wien, Österreich"
2865,AirVistara,"@airvistara Hello, I travelled today from Delhi to Frankfurt on UK25 and my luggage got exchanged.. the number was UK234630 and it got exchanged against UK233613.. May you please help.. both the suitcases are skybags, turquoise colour due to which this co",2022-05-05 18:55:37+00:00,rikshit_agg,8,1.52E+18,
2866,AirVistara,"RT @joybhattacharj: And then they tell me it is gone, and waste my time for good measure. If this is the way @airvistara look after a reall…",2022-05-05 18:50:45+00:00,rk_pradeep,415,1.52E+18,"Dublin, OH"
2867,AirVistara,"@BarohitBa @GoFirstairways @airindiain @airvistara @vistajet @flyspicejet @JM_Scindia @kunalkamra88 @AviationSafety @GoFirstairways All staff in domestic airport terminal 1 is irrelevant to help in any way nobody care about the customer service, more then",2022-05-05 18:49:57+00:00,Nairajay17Nair,0,1.52E+18,
2868,AirVistara,@joybhattacharj @airvistara It’s just a jacket…I left my iPad on a @_austrian flight once &amp; realized it as soon as I stepped out of the plane. They said I cant go back in because of “security reasons” &amp; I’ll miss my connecting flight. Th,2022-05-05 18:45:38+00:00,parthchawla01,103,1.52E+18,"Davis, CA"
2869,AirVistara,@LiveFromALounge @Boeing @airvistara Is it a cargo delivery?,2022-05-05 18:31:26+00:00,arshadsemp,57,1.52E+18,
2870,AirVistara,@SaikatG16 @airvistara Been here with my passengers for two hours haven’t moved 😡😡😡,2022-05-05 18:22:53+00:00,Chelttransfers1,56,1.52E+18,"Cheltenham, England"
2871,AirVistara,@airvistara Based on your tweet i have shared all details through DM. Please care to respond. https://t.co/INVs445cKO,2022-05-05 18:17:35+00:00,sahilchatrath,28,1.52E+18,"Erlangen, Deutschland"
2872,AirVistara,@airvistara Please help as it is becoming irritating,2022-05-05 18:16:11+00:00,iamCATARUN,97,1.52E+18,All around the world
2873,AirVistara,@shrutisays @joybhattacharj @airvistara @medanta Damn. That's wayyy worse than Joy's story. Pathetic.,2022-05-05 18:09:14+00:00,PapaHank3,2,1.52E+18,
2874,AirVistara,@airvistara huge traffic jam on the way to Heathrow Terminal 3. In risk of missing Flight UK18. Please look into the current situation.,2022-05-05 18:08:25+00:00,SaikatG16,13,1.52E+18,"London, England"
2875,AirVistara,@airvistara Any updates ?,2022-05-05 18:07:04+00:00,manish0222,51,1.52E+18,"New Delhi, Delhi"
2876,AirVistara,RT @Prettisiingh: I was so looking forward to my morning flight as I love the breakfast served by @airvistara. But I was shocked and disapp…,2022-05-05 18:00:35+00:00,Karan49514752,204,1.52E+18,Jaipur-Delhi-Dubai -Vancouver
2877,AirVistara,@airvistara my PNR is 5COMZS. I traveled from Kolkata to Udaipur today (5 may 2022). My check in baggage has not arrived at airport and I still have no visibility on same. Please help. I don't have any cloths to wear and I am here for office work.,2022-05-05 17:59:21+00:00,iamCATARUN,97,1.52E+18,All around the world
2878,AirVistara,Clearly denied. Later I have to Board the flight at 3:20 PM by making additional payment of Rs 2625.00 for no fault of mine. I tried contacting customer care also but they too directed me to ground staff. @airvistara please do take the matter in handand and providefair resolution,2022-05-05 17:46:55+00:00,Kapil03642191,0,1.52E+18,
2879,AirVistara,@airvistara I have booked a flight ticket from Delhi to Guwahati with travel date 01.05.2022. departure time of flight was 8:20 AM. I reach the check-in counter at around 7:30 AM but the executive didnt allow me to check in since the vistara has changed i,2022-05-05 17:46:54+00:00,Kapil03642191,0,1.52E+18,
2880,AirVistara,@jetairways Can't wait to have you guys back. One of the best customer loyalty programs ever. @airvistara something to learn and grow from.,2022-05-05 17:43:28+00:00,rayofash73,236,1.52E+18,"Mumbai, India"
2881,AirVistara,@Vinamralongani @airvistara Seeing that 617 is operated by Yankee Alpha/Bravo usually. Will be a first any which way.,2022-05-05 17:32:27+00:00,kushanmitra,18190,1.52E+18,"New Delhi, India"
2882,AirVistara,RT @kushanmitra: My next two flights on @airvistara will be on their all-economy A320's. That should be fun.,2022-05-05 17:30:21+00:00,IVNTalks,1329,1.52E+18,
2883,AirVistara,@kushanmitra @airvistara Lets see if you end up on VT-TNN. She was the first single class #A320neo to be delivered to Vistara and the only pre owned one. She operated for WoW Air prior to Vistara.,2022-05-05 17:30:18+00:00,Vinamralongani,10252,1.52E+18,"New Delhi, India "
2884,AirVistara,My next two flights on @airvistara will be on their all-economy A320's. That should be fun.,2022-05-05 17:25:40+00:00,kushanmitra,18190,1.52E+18,"New Delhi, India"
2885,AirVistara,"@airvistara Hi Deepshika, still waiting to hear back from you. I’d emailed customer relations and nodal officer yesterday as well but haven’t received any response from them either.",2022-05-05 17:24:14+00:00,aakanksha555,115,1.52E+18,"Littleton, MA"
2886,AirVistara,@JSS779 @LiveFromALounge @Boeing @airvistara I’m sure it’s recommended to recommence 😂🍾🥂,2022-05-05 17:22:53+00:00,1anMackie,446,1.52E+18,Gibraltar
2887,AirVistara,@joybhattacharj @airvistara Altgough Harsha Bhogle is their brand ambassador,2022-05-05 17:16:14+00:00,govindsingla51,8,1.52E+18,
2888,AirVistara,"@joybhattacharj @airvistara Loyal flyer or not, Vistara don’t discriminate, everybody gets the same pathetic service.",2022-05-05 16:54:34+00:00,MrAbhijeetPatil,50,1.52E+18,"Leamington Spa, England"
2889,AirVistara,"@VisheshCC @airindiain @airvistara Wat i meant was if u had   successfully completed the task which ur company was into ( revival ) &amp; flown in Jet, that wud hv been a proud moment smthng which v all wud hv cherished ..ye hotee thi baat.",2022-05-05 16:49:03+00:00,Sachin81224590,81,1.52E+18,
2890,AirVistara,@INikhilNanda @airvistara Compliments must be passed,2022-05-05 16:45:03+00:00,heyhi2010,8,1.52E+18,
2891,AirVistara,"@airvistara Hello , traveling from Delhi to paris this sunday. Please confirm if RTPCR is still needed. I have france RP and vaccinated with booster in france having vaccination documents. Thank You.",2022-05-05 16:41:44+00:00,meetcp,1,1.52E+18,"Paris, France"
2892,AirVistara,"@joybhattacharj @airvistara Sorry to hear this Joy. Hope they offer some redress, if not a meaningful compensation, and soon.",2022-05-05 16:40:20+00:00,shekhar1guha,38,1.52E+18,KOLKATA
2893,AirVistara,@airvistara to be given award for encouraging couples to go on drives in the evening to Airport WHY ? Because when they loose someone’s luggage they don’t respond! IRRESPONSIBLE! UNPROFESSIONAL,2022-05-05 16:22:00+00:00,MridulB,29,1.52E+18,hyderabad 
2894,AirVistara,"@happyeasygo @happyeasygo Please provide me a date (within a week) by which the amount will be refunded. Where @airvistara has already authorised then what is stopping you from processing refund?
Process my refund within a week. 
#Refund #Money #notareekh",2022-05-05 16:21:05+00:00,CADixitJain,36,1.52E+18,
2895,AirVistara,"@AxisBank @airvistara 
The welcome benefit complimentary voucher not yet credited for the credit card. Please look into this.",2022-05-05 16:06:18+00:00,aadityaozb,44,1.52E+18,India
2896,AirVistara,All that glitters is not gold. @airvistara has much muck quietly swept under the carpet.  Adverse public opinion about it's superfluous services simmers. No wonder spending on PR to hide the inadequacies keeps skyrocketing. https://t.co/lRI5FjrbRz,2022-05-05 15:49:25+00:00,HusainRif,33148,1.52E+18,India
2897,AirVistara,@LiveFromALounge @Boeing @airvistara I'll say July ;),2022-05-05 15:42:14+00:00,MZulqarnainBut1,3287,1.52E+18,"London, England "
2898,AirVistara,@airvistara you had a fabulous cabin crew #manisha Kalyani on flight UK 859 to Hyderabad today. She was extremely courteous and her service level was par international. Please do pass on my compliments to her for the exceptional service. #flyvistara #vist,2022-05-05 15:38:22+00:00,INikhilNanda,7,1.52E+18,
2899,AirVistara,@airvistara Thanks for the response. Have dm the pnr kindly check.,2022-05-05 15:24:08+00:00,kratikagupta208,0,1.52E+18,
2900,AirVistara,"Well that’s a damaging review for @TataCompanies 

Tata means trust - don’t think @airvistara is following all the TaTa values! https://t.co/lX0VftSj9m",2022-05-05 15:17:33+00:00,sourav_sinha,1433,1.52E+18,India
2901,AirVistara,"RT @shrutisays: @joybhattacharj @airvistara @medanta However, when i reached airport they refused to let me fly talking about their policy…",2022-05-05 15:15:34+00:00,NarayanRaykar,225,1.52E+18,Maryland heights 
2902,AirVistara,"@shrutisays @joybhattacharj @airvistara @medanta Ms Shruti, this indeed is shocking. Feel very sorry to know how difficult this might have been. I don't know how @airvistara will handle this but I do not associate such apathy by the airline operated by Ta",2022-05-05 15:08:50+00:00,kirtiazad,45,1.52E+18,
2903,AirVistara,"@airvistara @ramtpg Tiruchirappalli is looking forward your service to Bengaluru, Mumbai &amp;Delhi service..",2022-05-05 15:07:11+00:00,neel4381,43,1.52E+18,
2904,AirVistara,@airvistara Flying has become a luxury again. The fares have become so expensive. What used to 1500 is now 4500 and also we have to plan so early that its almost impossible.,2022-05-05 15:06:23+00:00,Muttermatterz,1,1.52E+18,
2905,AirVistara,@airvistara #vistara check DM,2022-05-05 15:04:36+00:00,AartigauravPuri,1,1.52E+18,
2906,AirVistara,"@joybhattacharj @airvistara Not only vistara, all Indian ✈️ companies have very lousy customer care service. Had a horrid time trying to get a refund during corona times when the flights were cancelled due to lockdown.",2022-05-05 15:03:30+00:00,atishub,237,1.52E+18,AQI under 200
2907,AirVistara,RT @PriyankaJShukla: @joybhattacharj @airvistara @shrutisays you may like to add your experience with them in this thread which was so inse…,2022-05-05 15:01:33+00:00,Rabiulsima,43,1.52E+18,
2908,AirVistara,@airvistara I have flight UK673  4may 2022  i check in also drop my baggage at baggage counter when I reached my destination my baggage not landed due to unavoidable issues as tell by your staff...now it's been 24hrs they didn't deliver my baggage now als,2022-05-05 14:57:54+00:00,priya_as871428,5,1.52E+18,
2909,AirVistara,"@joybhattacharj @airvistara @medanta Why didn't they tell me about this policy before? Why did they book my ticket? Why do they ask for doctor's Fit to Fly certificate when they aren't going to abide by it
What they did to me was so insensitive and inhuma",2022-05-05 14:53:33+00:00,shrutisays,300,1.52E+18,"Raipur, India"
2910,AirVistara,@joybhattacharj @airvistara I have had a similar pathetic experience with my luggage which they damaged &amp; refused to accept they had damaged it - used a lot of red tape to deflect responsibility…sad that the TATA name gets blemished by @Airvistara,2022-05-05 14:51:22+00:00,daryanani_sonu,0,1.52E+18,
2911,AirVistara,"@joybhattacharj @airvistara @medanta However, when i reached airport they refused to let me fly talking about their policy that a person is not allowed to fly in vistara for 10 days after a surgery.. i was left stranded alone at the airport with both legs",2022-05-05 14:50:03+00:00,shrutisays,300,1.52E+18,"Raipur, India"
2912,AirVistara,"@airindiain @airvistara And this is an old #JetAirways aircraft ! Wow - amazing convergence today between AI, UK &amp; now the 9W link! https://t.co/oiQyPTEWad",2022-05-05 14:49:30+00:00,VisheshCC,3641,1.52E+18,"New Delhi, India"
2913,AirVistara,"@joybhattacharj @airvistara I recently had a terrible experience with @airvistara 
I was operated @medanta delhi and got discharged after 3 days. i called vistara CC to prepone my ticket, told them about my surgery and wheelchair assistance need, booked t",2022-05-05 14:46:36+00:00,shrutisays,300,1.52E+18,"Raipur, India"
2914,AirVistara,"@joybhattacharj @airvistara There is an old saying in Hindi. ""Yatri apne saaman ki syam zimmedari le"". This will be found printed in local buses, Indian railways and after this saga is just as true for private airlines.",2022-05-05 14:46:03+00:00,tremhawkins,13,1.52E+18,New Delhi
